Parameter Name,Value,Units
Zone 5 Pf Process Position at End,37.2,mm
Zone 5 Avg (Bare Fibre Diameter),93.61,µm
Zone 5 Min (Bare Fibre Diameter),32.8,µm
Zone 5 Max (Bare Fibre Diameter),394.2,µm
Zone 5 Avg (Coated Inner Diameter),63.5,µm
Zone 5 Min (Coated Inner Diameter),0.0,µm
Zone 5 Max (Coated Inner Diameter),1000.0,µm
Zone 5 Avg (Coated Outer Diameter),72.19,µm
Zone 5 Min (Coated Outer Diameter),0.1,µm
Zone 5 Max (Coated Outer Diameter),1000.0,µm
Zone 5 Avg (Capstan Speed),26.5,m/min
Zone 5 Min (Capstan Speed),0.0,m/min
Zone 5 Max (Capstan Speed),88.7,m/min
Zone 5 Avg (Tension N),0.01,g
Zone 5 Min (Tension N),-0.05,g
Zone 5 Max (Tension N),0.08,g
Zone 5 Avg (Furnace DegC Actual),2170.05,C
Zone 5 Min (Furnace DegC Actual),2098.76,C
Zone 5 Max (Furnace DegC Actual),2251.81,C
Last Fiber Position,2.68,km
TnM,,km
Cut,2.04,km
Keep,0.08,km
Cut,1.62,km
Keep,0.26,km
Cut,0.76,km
Keep,0.37,km
Cut,0.76,km
Keep,0.37,km
Cut,0.14,km
Keep,2.54,km
