Parameter Name,Value,Units
Process__I Gain (Diameter Control),1.0,
Process__TF Mode,Winder,
Process__Increment TF Value,0.12,mm
Process__Selected Drum,BN1,
,,
=== LOGS DATA SECTION ===,,
,,
### DASHBOARD ZONES,,
,,
Zones Saved Timestamp,2026-02-25 11:16:22,
Dashboard Log File,newst_test23.csv,
Good Zones Count,3,count
Good Zones X Column,Date/Time,
Zone 1 | Start,19/11/2024 13:57:43790,index/label
Zone 1 | End,19/11/2024 14:03:33814,index/label
Zone 1 | Bare Fibre Diameter | Avg,401.36760700924293,
Zone 1 | Bare Fibre Diameter | Min,395.709991455078,
Zone 1 | Bare Fibre Diameter | Max,409.040008544922,
Zone 1 | Diameter Error | Avg,10.050000190734897,
Zone 1 | Diameter Error | Min,10.0500001907349,
Zone 1 | Diameter Error | Max,10.0500001907349,
Zone 1 | Pf Process Position | Avg,86.31927791111906,
Zone 1 | Pf Process Position | Min,73.5069885253906,
Zone 1 | Pf Process Position | Max,99.1304016113281,
Zone 1 | Capstan Speed | Avg,18.638873865906614,
Zone 1 | Capstan Speed | Min,18.3359985351563,
Zone 1 | Capstan Speed | Max,20.2560005187988,
Zone 1 | Fibre Length | Avg,0.2739744224178958,
Zone 1 | Fibre Length | Min,0.219717189669609,
Zone 1 | Fibre Length | Max,0.328444004058838,
Zone 1 | Good Fibre State | Avg,0.0,
Zone 1 | Good Fibre State | Min,0.0,
Zone 1 | Good Fibre State | Max,0.0,
Zone 1 | Furnace DegC Actual | Avg,2040.0211250412628,
Zone 1 | Furnace DegC Actual | Min,2039.09375,
Zone 1 | Furnace DegC Actual | Max,2041.109375,
Zone 1 | Furnace Power | Avg,20.60796858559192,
Zone 1 | Furnace Power | Min,20.3837013244629,
Zone 1 | Furnace Power | Max,20.8760089874268,
Zone 1 | Preform Speed Actual | Avg,4.389228142483134,
Zone 1 | Preform Speed Actual | Min,4.38068580627441,
Zone 1 | Preform Speed Actual | Max,4.39611434936523,
Zone 1 | Furnace MFC1 Actual | Avg,4.982112568868717,
Zone 1 | Furnace MFC1 Actual | Min,4.98199987411499,
Zone 1 | Furnace MFC1 Actual | Max,4.98400020599365,
Zone 1 | Furnace MFC2 Actual | Avg,0.9852112556847047,
Zone 1 | Furnace MFC2 Actual | Min,0.983999967575073,
Zone 1 | Furnace MFC2 Actual | Max,0.98800003528595,
Zone 1 | Furnace MFC3 Actual | Avg,4.953774660405977,
Zone 1 | Furnace MFC3 Actual | Min,4.9520001411438,
Zone 1 | Furnace MFC3 Actual | Max,4.95599985122681,
Zone 1 | Furnace MFC4 Actual | Avg,0.9844957732818498,
Zone 1 | Furnace MFC4 Actual | Min,0.984000027179718,
Zone 1 | Furnace MFC4 Actual | Max,0.984799981117249,
Zone 1 | Cane Speed Actual | Avg,0.0,
Zone 1 | Cane Speed Actual | Min,0.0,
Zone 1 | Cane Speed Actual | Max,0.0,
Zone 1 | Tension N | Avg,59.92579194189797,
Zone 1 | Tension N | Min,56.3970222473145,
Zone 1 | Tension N | Max,63.9869346618652,
Zone 1 | Trend Marker | Avg,0.0,
Zone 1 | Trend Marker | Min,0.0,
Zone 1 | Trend Marker | Max,0.0,
Zone 1 | Coated Outer Diameter | Avg,2.0,
Zone 1 | Coated Outer Diameter | Min,2.0,
Zone 1 | Coated Outer Diameter | Max,2.0,
Zone 1 | Furnace MFC1 Set | Avg,5.0,
Zone 1 | Furnace MFC1 Set | Min,5.0,
Zone 1 | Furnace MFC1 Set | Max,5.0,
Zone 1 | Furnace MFC3 Set | Avg,5.0,
Zone 1 | Furnace MFC3 Set | Min,5.0,
Zone 1 | Furnace MFC3 Set | Max,5.0,
Zone 1 | Furnace MFC4 Set | Avg,1.0,
Zone 1 | Furnace MFC4 Set | Min,1.0,
Zone 1 | Furnace MFC4 Set | Max,1.0,
Zone 1 | Furnace MFC2 Set | Avg,1.0,
Zone 1 | Furnace MFC2 Set | Min,1.0,
Zone 1 | Furnace MFC2 Set | Max,1.0,
Zone 1 | Furnace DegC Set | Avg,2040.0,
Zone 1 | Furnace DegC Set | Min,2040.0,
Zone 1 | Furnace DegC Set | Max,2040.0,
Zone 1 | UV 1 Intensity | Avg,0.0,
Zone 1 | UV 1 Intensity | Min,0.0,
Zone 1 | UV 1 Intensity | Max,0.0,
Zone 1 | UV 2 Intensity | Avg,0.0,
Zone 1 | UV 2 Intensity | Min,0.0,
Zone 1 | UV 2 Intensity | Max,0.0,
Zone 1 | UV1 Status | Avg,4.0,
Zone 1 | UV1 Status | Min,4.0,
Zone 1 | UV1 Status | Max,4.0,
Zone 1 | UV2 Status | Avg,4.0,
Zone 1 | UV2 Status | Min,4.0,
Zone 1 | UV2 Status | Max,4.0,
Zone 1 | Poly X Diameter | Avg,0.0,
Zone 1 | Poly X Diameter | Min,0.0,
Zone 1 | Poly X Diameter | Max,0.0,
Zone 1 | Poly Y Diameter | Avg,0.0,
Zone 1 | Poly Y Diameter | Min,0.0,
Zone 1 | Poly Y Diameter | Max,0.0,
Zone 1 | Poly Major Value | Avg,0.0,
Zone 1 | Poly Major Value | Min,0.0,
Zone 1 | Poly Major Value | Max,0.0,
Zone 1 | Poly Minor Value | Avg,0.9419794678688052,
Zone 1 | Poly Minor Value | Min,0.941979467868805,
Zone 1 | Poly Minor Value | Max,0.941979467868805,
Zone 1 | Diameter Deviation Gauge 2 | Avg,1.3649295672354567,
Zone 1 | Diameter Deviation Gauge 2 | Min,-4.28999996185303,
Zone 1 | Diameter Deviation Gauge 2 | Max,9.03999996185303,
Zone 1 | Coated Inner Diameter | Avg,485.18310203014966,
Zone 1 | Coated Inner Diameter | Min,483.000030517578,
Zone 1 | Coated Inner Diameter | Max,488.0,
Zone 2 | Start,19/11/2024 13:49:18794,index/label
Zone 2 | End,19/11/2024 13:53:18782,index/label
Zone 2 | Bare Fibre Diameter | Avg,404.5038788464605,
Zone 2 | Bare Fibre Diameter | Min,400.429992675781,
Zone 2 | Bare Fibre Diameter | Max,410.040008544922,
Zone 2 | Diameter Error | Avg,10.0500001907349,
Zone 2 | Diameter Error | Min,10.0500001907349,
Zone 2 | Diameter Error | Max,10.0500001907349,
Zone 2 | Pf Process Position | Avg,45.795077576929216,
Zone 2 | Pf Process Position | Min,39.9322204589844,
Zone 2 | Pf Process Position | Max,54.1153259277344,
Zone 2 | Capstan Speed | Avg,9.599999933826682,
Zone 2 | Capstan Speed | Min,5.18400001525879,
Zone 2 | Capstan Speed | Max,19.007999420166,
Zone 2 | Fibre Length | Avg,0.10794755071401596,
Zone 2 | Fibre Length | Min,0.09375,
Zone 2 | Fibre Length | Max,0.13194440305233,
Zone 2 | Good Fibre State | Avg,0.0,
Zone 2 | Good Fibre State | Min,0.0,
Zone 2 | Good Fibre State | Max,0.0,
Zone 2 | Furnace DegC Actual | Avg,2050.0110411352066,
Zone 2 | Furnace DegC Actual | Min,2049.57495117188,
Zone 2 | Furnace DegC Actual | Max,2050.38134765625,
Zone 2 | Furnace Power | Avg,20.874107633318225,
Zone 2 | Furnace Power | Min,20.762601852417,
Zone 2 | Furnace Power | Max,20.9865264892578,
Zone 2 | Preform Speed Actual | Avg,3.516265903200422,
Zone 2 | Preform Speed Actual | Min,1.08685708045959,
Zone 2 | Preform Speed Actual | Max,4.39611434936523,
Zone 2 | Furnace MFC1 Actual | Avg,4.98199987411499,
Zone 2 | Furnace MFC1 Actual | Min,4.98199987411499,
Zone 2 | Furnace MFC1 Actual | Max,4.98199987411499,
Zone 2 | Furnace MFC2 Actual | Avg,0.985061210028979,
Zone 2 | Furnace MFC2 Actual | Min,0.983999967575073,
Zone 2 | Furnace MFC2 Actual | Max,0.986000001430511,
Zone 2 | Furnace MFC3 Actual | Avg,4.953836742712524,
Zone 2 | Furnace MFC3 Actual | Min,4.9520001411438,
Zone 2 | Furnace MFC3 Actual | Max,4.9539999961853,
Zone 2 | Furnace MFC4 Actual | Avg,0.9844408181248882,
Zone 2 | Furnace MFC4 Actual | Min,0.984000027179718,
Zone 2 | Furnace MFC4 Actual | Max,0.984799981117249,
Zone 2 | Cane Speed Actual | Avg,0.0,
Zone 2 | Cane Speed Actual | Min,0.0,
Zone 2 | Cane Speed Actual | Max,0.0,
Zone 2 | Tension N | Avg,27.85035429195482,
Zone 2 | Tension N | Min,14.8934535980225,
Zone 2 | Tension N | Max,51.5848960876465,
Zone 2 | Trend Marker | Avg,0.0,
Zone 2 | Trend Marker | Min,0.0,
Zone 2 | Trend Marker | Max,0.0,
Zone 2 | Coated Outer Diameter | Avg,2.0,
Zone 2 | Coated Outer Diameter | Min,2.0,
Zone 2 | Coated Outer Diameter | Max,2.0,
Zone 2 | Furnace MFC1 Set | Avg,5.0,
Zone 2 | Furnace MFC1 Set | Min,5.0,
Zone 2 | Furnace MFC1 Set | Max,5.0,
Zone 2 | Furnace MFC3 Set | Avg,5.0,
Zone 2 | Furnace MFC3 Set | Min,5.0,
Zone 2 | Furnace MFC3 Set | Max,5.0,
Zone 2 | Furnace MFC4 Set | Avg,1.0,
Zone 2 | Furnace MFC4 Set | Min,1.0,
Zone 2 | Furnace MFC4 Set | Max,1.0,
Zone 2 | Furnace MFC2 Set | Avg,1.0,
Zone 2 | Furnace MFC2 Set | Min,1.0,
Zone 2 | Furnace MFC2 Set | Max,1.0,
Zone 2 | Furnace DegC Set | Avg,2050.0,
Zone 2 | Furnace DegC Set | Min,2050.0,
Zone 2 | Furnace DegC Set | Max,2050.0,
Zone 2 | UV 1 Intensity | Avg,0.0,
Zone 2 | UV 1 Intensity | Min,0.0,
Zone 2 | UV 1 Intensity | Max,0.0,
Zone 2 | UV 2 Intensity | Avg,0.0,
Zone 2 | UV 2 Intensity | Min,0.0,
Zone 2 | UV 2 Intensity | Max,0.0,
Zone 2 | UV1 Status | Avg,4.0,
Zone 2 | UV1 Status | Min,4.0,
Zone 2 | UV1 Status | Max,4.0,
Zone 2 | UV2 Status | Avg,4.0,
Zone 2 | UV2 Status | Min,4.0,
Zone 2 | UV2 Status | Max,4.0,
Zone 2 | Poly X Diameter | Avg,0.0,
Zone 2 | Poly X Diameter | Min,0.0,
Zone 2 | Poly X Diameter | Max,0.0,
Zone 2 | Poly Y Diameter | Avg,0.0,
Zone 2 | Poly Y Diameter | Min,0.0,
Zone 2 | Poly Y Diameter | Max,0.0,
Zone 2 | Poly Major Value | Avg,0.0,
Zone 2 | Poly Major Value | Min,0.0,
Zone 2 | Poly Major Value | Max,0.0,
Zone 2 | Poly Minor Value | Avg,0.941979467868805,
Zone 2 | Poly Minor Value | Min,0.941979467868805,
Zone 2 | Poly Minor Value | Max,0.941979467868805,
Zone 2 | Diameter Deviation Gauge 2 | Avg,4.510816333245257,
Zone 2 | Diameter Deviation Gauge 2 | Min,0.600000023841858,
Zone 2 | Diameter Deviation Gauge 2 | Max,10.039999961853,
Zone 2 | Coated Inner Diameter | Avg,486.77551082688933,
Zone 2 | Coated Inner Diameter | Min,483.000030517578,
Zone 2 | Coated Inner Diameter | Max,491.0,
Zone 3 | Start,19/11/2024 13:30:58799,index/label
Zone 3 | End,19/11/2024 13:37:28784,index/label
Zone 3 | Bare Fibre Diameter | Avg,247.3763284803946,
Zone 3 | Bare Fibre Diameter | Min,210.0,
Zone 3 | Bare Fibre Diameter | Max,431.429992675781,
Zone 3 | Diameter Error | Avg,10.050000190734897,
Zone 3 | Diameter Error | Min,10.0500001907349,
Zone 3 | Diameter Error | Max,10.0500001907349,
Zone 3 | Pf Process Position | Avg,23.492498083959656,
Zone 3 | Pf Process Position | Min,21.0701904296875,
Zone 3 | Pf Process Position | Max,26.9427795410156,
Zone 3 | Capstan Speed | Avg,5.001721593398085,
Zone 3 | Capstan Speed | Min,4.99200010299683,
Zone 3 | Capstan Speed | Max,5.08799982070923,
Zone 3 | Fibre Length | Avg,0.018234622744324643,
Zone 3 | Fibre Length | Min,0.001981999957934,
Zone 3 | Fibre Length | Max,0.0344964005053043,
Zone 3 | Good Fibre State | Avg,0.0,
Zone 3 | Good Fibre State | Min,0.0,
Zone 3 | Good Fibre State | Max,0.0,
Zone 3 | Furnace DegC Actual | Avg,2049.9628133653114,
Zone 3 | Furnace DegC Actual | Min,2049.57495117188,
Zone 3 | Furnace DegC Actual | Max,2050.38134765625,
Zone 3 | Furnace Power | Avg,20.879473480997206,
Zone 3 | Furnace Power | Min,20.662088394165,
Zone 3 | Furnace Power | Max,21.0676937103271,
Zone 3 | Preform Speed Actual | Avg,0.9028843330647469,
Zone 3 | Preform Speed Actual | Min,-0.0218400005251169,
Zone 3 | Preform Speed Actual | Max,1.10914278030396,
Zone 3 | Furnace MFC1 Actual | Avg,4.982405004622061,
Zone 3 | Furnace MFC1 Actual | Min,4.98199987411499,
Zone 3 | Furnace MFC1 Actual | Max,4.98400020599365,
Zone 3 | Furnace MFC2 Actual | Avg,0.9855442975140823,
Zone 3 | Furnace MFC2 Actual | Min,0.983999967575073,
Zone 3 | Furnace MFC2 Actual | Max,0.986000001430511,
Zone 3 | Furnace MFC3 Actual | Avg,4.953999996185301,
Zone 3 | Furnace MFC3 Actual | Min,4.9520001411438,
Zone 3 | Furnace MFC3 Actual | Max,4.95599985122681,
Zone 3 | Furnace MFC4 Actual | Avg,0.9840709091741827,
Zone 3 | Furnace MFC4 Actual | Min,0.984000027179718,
Zone 3 | Furnace MFC4 Actual | Max,0.984799981117249,
Zone 3 | Cane Speed Actual | Avg,0.0,
Zone 3 | Cane Speed Actual | Min,0.0,
Zone 3 | Cane Speed Actual | Max,0.0,
Zone 3 | Tension N | Avg,-14.045548306235784,
Zone 3 | Tension N | Min,-14.1131172180176,
Zone 3 | Tension N | Max,-13.3779411315918,
Zone 3 | Trend Marker | Avg,0.0,
Zone 3 | Trend Marker | Min,0.0,
Zone 3 | Trend Marker | Max,0.0,
Zone 3 | Coated Outer Diameter | Avg,2.0,
Zone 3 | Coated Outer Diameter | Min,2.0,
Zone 3 | Coated Outer Diameter | Max,2.0,
Zone 3 | Furnace MFC1 Set | Avg,5.0,
Zone 3 | Furnace MFC1 Set | Min,5.0,
Zone 3 | Furnace MFC1 Set | Max,5.0,
Zone 3 | Furnace MFC3 Set | Avg,5.0,
Zone 3 | Furnace MFC3 Set | Min,5.0,
Zone 3 | Furnace MFC3 Set | Max,5.0,
Zone 3 | Furnace MFC4 Set | Avg,1.0,
Zone 3 | Furnace MFC4 Set | Min,1.0,
Zone 3 | Furnace MFC4 Set | Max,1.0,
Zone 3 | Furnace MFC2 Set | Avg,1.0,
Zone 3 | Furnace MFC2 Set | Min,1.0,
Zone 3 | Furnace MFC2 Set | Max,1.0,
Zone 3 | Furnace DegC Set | Avg,2050.0,
Zone 3 | Furnace DegC Set | Min,2050.0,
Zone 3 | Furnace DegC Set | Max,2050.0,
Zone 3 | UV 1 Intensity | Avg,0.0,
Zone 3 | UV 1 Intensity | Min,0.0,
Zone 3 | UV 1 Intensity | Max,0.0,
Zone 3 | UV 2 Intensity | Avg,0.0,
Zone 3 | UV 2 Intensity | Min,0.0,
Zone 3 | UV 2 Intensity | Max,0.0,
Zone 3 | UV1 Status | Avg,2.0759493670886076,
Zone 3 | UV1 Status | Min,2.0,
Zone 3 | UV1 Status | Max,4.0,
Zone 3 | UV2 Status | Avg,4.0,
Zone 3 | UV2 Status | Min,4.0,
Zone 3 | UV2 Status | Max,4.0,
Zone 3 | Poly X Diameter | Avg,0.0,
Zone 3 | Poly X Diameter | Min,0.0,
Zone 3 | Poly X Diameter | Max,0.0,
Zone 3 | Poly Y Diameter | Avg,0.0,
Zone 3 | Poly Y Diameter | Min,0.0,
Zone 3 | Poly Y Diameter | Max,0.0,
Zone 3 | Poly Major Value | Avg,0.0,
Zone 3 | Poly Major Value | Min,0.0,
Zone 3 | Poly Major Value | Max,0.0,
Zone 3 | Poly Minor Value | Avg,0.9419794678688052,
Zone 3 | Poly Minor Value | Min,0.941979467868805,
Zone 3 | Poly Minor Value | Max,0.941979467868805,
Zone 3 | Diameter Deviation Gauge 2 | Avg,-99.9499969482422,
Zone 3 | Diameter Deviation Gauge 2 | Min,-99.9499969482422,
Zone 3 | Diameter Deviation Gauge 2 | Max,-99.9499969482422,
Zone 3 | Coated Inner Diameter | Avg,242.53164537647103,
Zone 3 | Coated Inner Diameter | Min,1.0,
Zone 3 | Coated Inner Diameter | Max,429.0,
,,
,,
### WINDER & LENGTH,,
,,
Drum | Selected,BN1,
Fiber Length | End (log end),0.47374239563942,km
Zone 1 | Fiber Length | Min,0.219717189669609,km
Zone 1 | Fiber Length | Max,0.328444004058838,km
Zone 2 | Fiber Length | Min,0.09375,km
Zone 2 | Fiber Length | Max,0.13194440305233,km
Zone 3 | Fiber Length | Min,0.001981999957934,km
Zone 3 | Fiber Length | Max,0.0344964005053043,km
,,
—,—,
CUT/SAVE Plan Source,TtestNEWCSVF_1.csv,
AUTO Plan Mode,CUT/SAVE from spool end (0 at log end),
Zone Length Column (log),Fibre Length,
Fiber Length End (log end),0.47374239563942,km
Fiber Length Min (log),0.0,km
Fiber Length Max (log),0.47374239563942,km
T&M Coordinate System,km_from_end = (L_end - FibreLength),
Good Zones Order,Ordered from spool end → toward start,
Good Zone 1 (km from end) Start,0.145298391580582,km
Good Zone 1 (km from end) End,0.25402520596981104,km
Good Zone 1 Length,0.10872681438922902,km
Good Zone 1 Fibre Length Min,0.219717189669609,km
Good Zone 1 Fibre Length Max,0.328444004058838,km
Good Zone 2 (km from end) Start,0.34179799258709,km
Good Zone 2 (km from end) End,0.37999239563942,km
Good Zone 2 Length,0.03819440305232999,km
Good Zone 2 Fibre Length Min,0.09375,km
Good Zone 2 Fibre Length Max,0.13194440305233,km
Good Zone 3 (km from end) Start,0.4392459951341157,km
Good Zone 3 (km from end) End,0.471760395681486,km
Good Zone 3 Length,0.0325144005473703,km
Good Zone 3 Fibre Length Min,0.001981999957934,km
Good Zone 3 Fibre Length Max,0.0344964005053043,km
T&M Step 1 Action,CUT,
T&M Step 1 Length,0.145298391580582,km
T&M Step 2 Action,SAVE,
T&M Step 2 Length,0.10872681438922902,km
T&M Step 2 Zone,Good Zone 1,
T&M Step 2 Fibre Length Min,0.219717189669609,km
T&M Step 2 Fibre Length Max,0.328444004058838,km
T&M Step 3 Action,CUT,
T&M Step 3 Length,0.08777278661727894,km
T&M Step 4 Action,SAVE,
T&M Step 4 Length,0.03819440305232999,km
T&M Step 4 Zone,Good Zone 2,
T&M Step 4 Fibre Length Min,0.09375,km
T&M Step 4 Fibre Length Max,0.13194440305233,km
T&M Step 5 Action,CUT,
T&M Step 5 Length,0.05925359949469572,km
T&M Step 6 Action,SAVE,
T&M Step 6 Length,0.0325144005473703,km
T&M Step 6 Zone,Good Zone 3,
T&M Step 6 Fibre Length Min,0.001981999957934,km
T&M Step 6 Fibre Length Max,0.0344964005053043,km
T&M Step 7 Action,CUT,
T&M Step 7 Length,0.001981999957934022,km
Total Saved Length,0.17943561798892932,km
Total Cut Length,0.2943067776504907,km
Preform Length After Draw,0.0,cm
Done Description,DDD,
Done Timestamp,2026-02-25 11:16:33,
