Parameter Name,Value,Units
Zone 1 | Furnace MFC1 Actual | Max,4.98400020599365,
Zone 1 | Furnace MFC2 Actual | Avg,0.9851281918012177,
Zone 1 | Furnace MFC2 Actual | Min,0.983999967575073,
Zone 1 | Furnace MFC2 Actual | Max,0.98800003528595,
Zone 1 | Furnace MFC3 Actual | Avg,4.95382052201491,
Zone 1 | Furnace MFC3 Actual | Min,4.9520001411438,
Zone 1 | Furnace MFC3 Actual | Max,4.95599985122681,
Zone 1 | Furnace MFC4 Actual | Avg,0.9845025623456027,
Zone 1 | Furnace MFC4 Actual | Min,0.984000027179718,
Zone 1 | Furnace MFC4 Actual | Max,0.984799981117249,
Zone 1 | Cane Speed Actual | Avg,0.0,
Zone 1 | Cane Speed Actual | Min,0.0,
Zone 1 | Cane Speed Actual | Max,0.0,
Zone 1 | Tension N | Avg,59.11118722573305,
Zone 1 | Tension N | Min,55.5124626159668,
Zone 1 | Tension N | Max,62.9090614318848,
Zone 1 | Trend Marker | Avg,0.0,
Zone 1 | Trend Marker | Min,0.0,
Zone 1 | Trend Marker | Max,0.0,
Zone 1 | Coated Outer Diameter | Avg,2.0,
Zone 1 | Coated Outer Diameter | Min,2.0,
Zone 1 | Coated Outer Diameter | Max,2.0,
Zone 1 | Furnace MFC1 Set | Avg,5.0,
Zone 1 | Furnace MFC1 Set | Min,5.0,
Zone 1 | Furnace MFC1 Set | Max,5.0,
Zone 1 | Furnace MFC3 Set | Avg,5.0,
Zone 1 | Furnace MFC3 Set | Min,5.0,
Zone 1 | Furnace MFC3 Set | Max,5.0,
Zone 1 | Furnace MFC4 Set | Avg,1.0,
Zone 1 | Furnace MFC4 Set | Min,1.0,
Zone 1 | Furnace MFC4 Set | Max,1.0,
Zone 1 | Furnace MFC2 Set | Avg,1.0,
Zone 1 | Furnace MFC2 Set | Min,1.0,
Zone 1 | Furnace MFC2 Set | Max,1.0,
Zone 1 | Furnace DegC Set | Avg,2040.1923076923076,
Zone 1 | Furnace DegC Set | Min,2040.0,
Zone 1 | Furnace DegC Set | Max,2045.0,
Zone 1 | UV 1 Intensity | Avg,0.0,
Zone 1 | UV 1 Intensity | Min,0.0,
Zone 1 | UV 1 Intensity | Max,0.0,
Zone 1 | UV 2 Intensity | Avg,0.0,
Zone 1 | UV 2 Intensity | Min,0.0,
Zone 1 | UV 2 Intensity | Max,0.0,
Zone 1 | UV1 Status | Avg,4.0,
Zone 1 | UV1 Status | Min,4.0,
Zone 1 | UV1 Status | Max,4.0,
Zone 1 | UV2 Status | Avg,4.0,
Zone 1 | UV2 Status | Min,4.0,
Zone 1 | UV2 Status | Max,4.0,
Zone 1 | Poly X Diameter | Avg,0.0,
Zone 1 | Poly X Diameter | Min,0.0,
Zone 1 | Poly X Diameter | Max,0.0,
Zone 1 | Poly Y Diameter | Avg,0.0,
Zone 1 | Poly Y Diameter | Min,0.0,
Zone 1 | Poly Y Diameter | Max,0.0,
Zone 1 | Poly Major Value | Avg,0.0,
Zone 1 | Poly Major Value | Min,0.0,
Zone 1 | Poly Major Value | Max,0.0,
Zone 1 | Poly Minor Value | Avg,0.9419794678688052,
Zone 1 | Poly Minor Value | Min,0.941979467868805,
Zone 1 | Poly Minor Value | Max,0.941979467868805,
Zone 1 | Diameter Deviation Gauge 2 | Avg,0.21871794655154922,
Zone 1 | Diameter Deviation Gauge 2 | Min,-4.28999996185303,
Zone 1 | Diameter Deviation Gauge 2 | Max,6.49000024795532,
Zone 1 | Coated Inner Diameter | Avg,484.83333646334137,
Zone 1 | Coated Inner Diameter | Min,483.000030517578,
Zone 1 | Coated Inner Diameter | Max,487.0,
Zone 2 | Start,19/11/2024 13:45:03803,index/label
Zone 2 | End,19/11/2024 13:50:08773,index/label
Zone 2 | Bare Fibre Diameter | Avg,386.79709699076994,
Zone 2 | Bare Fibre Diameter | Min,345.0,
Zone 2 | Bare Fibre Diameter | Max,402.619995117188,
Zone 2 | Diameter Error | Avg,10.050000190734897,
Zone 2 | Diameter Error | Min,10.0500001907349,
Zone 2 | Diameter Error | Max,10.0500001907349,
Zone 2 | Pf Process Position | Avg,38.05530720372355,
Zone 2 | Pf Process Position | Min,35.2668762207031,
Zone 2 | Pf Process Position | Max,40.846435546875,
Zone 2 | Capstan Speed | Avg,5.061677440520258,
Zone 2 | Capstan Speed | Min,4.89600038528442,
Zone 2 | Capstan Speed | Max,5.37599992752075,
Zone 2 | Fibre Length | Avg,0.08516333516566985,
Zone 2 | Fibre Length | Min,0.0724207982420921,
Zone 2 | Fibre Length | Max,0.0981643944978714,
Zone 2 | Good Fibre State | Avg,0.0,
Zone 2 | Good Fibre State | Min,0.0,
Zone 2 | Good Fibre State | Max,0.0,
Zone 2 | Furnace DegC Actual | Avg,2049.9737981980875,
Zone 2 | Furnace DegC Actual | Min,2049.44067382813,
Zone 2 | Furnace DegC Actual | Max,2050.38134765625,
Zone 2 | Furnace Power | Avg,20.89160540796095,
Zone 2 | Furnace Power | Min,20.7619915008545,
Zone 2 | Furnace Power | Max,21.0764141082764,
Zone 2 | Preform Speed Actual | Avg,1.09839815478171,
Zone 2 | Preform Speed Actual | Min,1.08582866191864,
Zone 2 | Preform Speed Actual | Max,1.11222863197327,
Zone 2 | Furnace MFC1 Actual | Avg,4.982064400949786,
Zone 2 | Furnace MFC1 Actual | Min,4.98199987411499,
Zone 2 | Furnace MFC1 Actual | Max,4.98400020599365,
Zone 2 | Furnace MFC2 Actual | Avg,0.9853870878296511,
Zone 2 | Furnace MFC2 Actual | Min,0.983999967575073,
Zone 2 | Furnace MFC2 Actual | Max,0.986000001430511,
Zone 2 | Furnace MFC3 Actual | Avg,4.9540322519117765,
Zone 2 | Furnace MFC3 Actual | Min,4.9520001411438,
Zone 2 | Furnace MFC3 Actual | Max,4.95599985122681,
Zone 2 | Furnace MFC4 Actual | Avg,0.9843354917341666,
Zone 2 | Furnace MFC4 Actual | Min,0.984000027179718,
Zone 2 | Furnace MFC4 Actual | Max,0.984799981117249,
Zone 2 | Cane Speed Actual | Avg,0.0,
Zone 2 | Cane Speed Actual | Min,0.0,
Zone 2 | Cane Speed Actual | Max,0.0,
Zone 2 | Tension N | Avg,13.922534358116895,
Zone 2 | Tension N | Min,10.1930656433105,
Zone 2 | Tension N | Max,15.4660673141479,
Zone 2 | Trend Marker | Avg,0.0,
Zone 2 | Trend Marker | Min,0.0,
Zone 2 | Trend Marker | Max,0.0,
Zone 2 | Coated Outer Diameter | Avg,2.0,
Zone 2 | Coated Outer Diameter | Min,2.0,
Zone 2 | Coated Outer Diameter | Max,2.0,
Zone 2 | Furnace MFC1 Set | Avg,5.0,
Zone 2 | Furnace MFC1 Set | Min,5.0,
Zone 2 | Furnace MFC1 Set | Max,5.0,
Zone 2 | Furnace MFC3 Set | Avg,5.0,
Zone 2 | Furnace MFC3 Set | Min,5.0,
Zone 2 | Furnace MFC3 Set | Max,5.0,
Zone 2 | Furnace MFC4 Set | Avg,1.0,
Zone 2 | Furnace MFC4 Set | Min,1.0,
Zone 2 | Furnace MFC4 Set | Max,1.0,
Zone 2 | Furnace MFC2 Set | Avg,1.0,
Zone 2 | Furnace MFC2 Set | Min,1.0,
Zone 2 | Furnace MFC2 Set | Max,1.0,
Zone 2 | Furnace DegC Set | Avg,2050.0,
Zone 2 | Furnace DegC Set | Min,2050.0,
Zone 2 | Furnace DegC Set | Max,2050.0,
Zone 2 | UV 1 Intensity | Avg,0.0,
Zone 2 | UV 1 Intensity | Min,0.0,
Zone 2 | UV 1 Intensity | Max,0.0,
Zone 2 | UV 2 Intensity | Avg,0.0,
Zone 2 | UV 2 Intensity | Min,0.0,
Zone 2 | UV 2 Intensity | Max,0.0,
Zone 2 | UV1 Status | Avg,4.0,
Zone 2 | UV1 Status | Min,4.0,
Zone 2 | UV1 Status | Max,4.0,
Zone 2 | UV2 Status | Avg,4.0,
Zone 2 | UV2 Status | Min,4.0,
Zone 2 | UV2 Status | Max,4.0,
Zone 2 | Poly X Diameter | Avg,0.0,
Zone 2 | Poly X Diameter | Min,0.0,
Zone 2 | Poly X Diameter | Max,0.0,
Zone 2 | Poly Y Diameter | Avg,0.0,
Zone 2 | Poly Y Diameter | Min,0.0,
Zone 2 | Poly Y Diameter | Max,0.0,
Zone 2 | Poly Major Value | Avg,0.0,
Zone 2 | Poly Major Value | Min,0.0,
Zone 2 | Poly Major Value | Max,0.0,
Zone 2 | Poly Minor Value | Avg,0.941979467868805,
Zone 2 | Poly Minor Value | Min,0.941979467868805,
Zone 2 | Poly Minor Value | Max,0.941979467868805,
Zone 2 | Diameter Deviation Gauge 2 | Avg,-13.287258228948037,
Zone 2 | Diameter Deviation Gauge 2 | Min,-55.4400024414063,
Zone 2 | Diameter Deviation Gauge 2 | Max,2.42000007629395,
Zone 2 | Coated Inner Diameter | Avg,474.53225855673514,
Zone 2 | Coated Inner Diameter | Min,457.0,
Zone 2 | Coated Inner Diameter | Max,485.0,
Zone 3 | Start,19/11/2024 13:35:23808,index/label
Zone 3 | End,19/11/2024 13:40:38796,index/label
Zone 3 | Bare Fibre Diameter | Avg,246.95312571525574,
Zone 3 | Bare Fibre Diameter | Min,217.0,
Zone 3 | Bare Fibre Diameter | Max,286.0,
Zone 3 | Diameter Error | Avg,10.0500001907349,
Zone 3 | Diameter Error | Min,10.0500001907349,
Zone 3 | Diameter Error | Max,10.0500001907349,
Zone 3 | Pf Process Position | Avg,27.53579807281495,
Zone 3 | Pf Process Position | Min,24.6544494628906,
Zone 3 | Pf Process Position | Max,30.4176330566406,
Zone 3 | Capstan Speed | Avg,5.002500072121624,
Zone 3 | Capstan Speed | Min,4.99200010299683,
Zone 3 | Capstan Speed | Max,5.08799982070923,
Zone 3 | Fibre Length | Avg,0.03719753125915304,
Zone 3 | Fibre Length | Min,0.0240688007324934,
Zone 3 | Fibre Length | Max,0.0503263995051384,
Zone 3 | Good Fibre State | Avg,0.0,
Zone 3 | Good Fibre State | Min,0.0,
Zone 3 | Good Fibre State | Max,0.0,
Zone 3 | Furnace DegC Actual | Avg,2049.9844131469763,
Zone 3 | Furnace DegC Actual | Min,2049.57495117188,
Zone 3 | Furnace DegC Actual | Max,2050.38134765625,
Zone 3 | Furnace Power | Avg,20.913099080324173,
Zone 3 | Furnace Power | Min,20.7258892059326,
Zone 3 | Furnace Power | Max,21.0518226623535,
Zone 3 | Preform Speed Actual | Avg,1.0972714275121684,
Zone 3 | Preform Speed Actual | Min,1.08102858066559,
Zone 3 | Preform Speed Actual | Max,1.10879993438721,
Zone 3 | Furnace MFC1 Actual | Avg,4.982281170785427,
Zone 3 | Furnace MFC1 Actual | Min,4.98199987411499,
Zone 3 | Furnace MFC1 Actual | Max,4.98400020599365,
Zone 3 | Furnace MFC2 Actual | Avg,0.9854374919086692,
Zone 3 | Furnace MFC2 Actual | Min,0.983999967575073,
Zone 3 | Furnace MFC2 Actual | Max,0.986000001430511,
Zone 3 | Furnace MFC3 Actual | Avg,4.9540312439203245,
Zone 3 | Furnace MFC3 Actual | Min,4.9520001411438,
Zone 3 | Furnace MFC3 Actual | Max,4.95599985122681,
Zone 3 | Furnace MFC4 Actual | Avg,0.9841375192627311,
Zone 3 | Furnace MFC4 Actual | Min,0.984000027179718,
Zone 3 | Furnace MFC4 Actual | Max,0.984799981117249,
Zone 3 | Cane Speed Actual | Avg,0.0,
Zone 3 | Cane Speed Actual | Min,0.0,
Zone 3 | Cane Speed Actual | Max,0.0,
Zone 3 | Tension N | Avg,-14.089522793889042,
Zone 3 | Tension N | Min,-14.1242523193359,
Zone 3 | Tension N | Max,-14.0297746658325,
Zone 3 | Trend Marker | Avg,0.0,
Zone 3 | Trend Marker | Min,0.0,
Zone 3 | Trend Marker | Max,0.0,
Zone 3 | Coated Outer Diameter | Avg,2.0,
Zone 3 | Coated Outer Diameter | Min,2.0,
Zone 3 | Coated Outer Diameter | Max,2.0,
Zone 3 | Furnace MFC1 Set | Avg,5.0,
Zone 3 | Furnace MFC1 Set | Min,5.0,
Zone 3 | Furnace MFC1 Set | Max,5.0,
Zone 3 | Furnace MFC3 Set | Avg,5.0,
Zone 3 | Furnace MFC3 Set | Min,5.0,
Zone 3 | Furnace MFC3 Set | Max,5.0,
Zone 3 | Furnace MFC4 Set | Avg,1.0,
Zone 3 | Furnace MFC4 Set | Min,1.0,
Zone 3 | Furnace MFC4 Set | Max,1.0,
Zone 3 | Furnace MFC2 Set | Avg,1.0,
Zone 3 | Furnace MFC2 Set | Min,1.0,
Zone 3 | Furnace MFC2 Set | Max,1.0,
Zone 3 | Furnace DegC Set | Avg,2050.0,
Zone 3 | Furnace DegC Set | Min,2050.0,
Zone 3 | Furnace DegC Set | Max,2050.0,
Zone 3 | UV 1 Intensity | Avg,0.0,
Zone 3 | UV 1 Intensity | Min,0.0,
Zone 3 | UV 1 Intensity | Max,0.0,
Zone 3 | UV 2 Intensity | Avg,0.0,
Zone 3 | UV 2 Intensity | Min,0.0,
Zone 3 | UV 2 Intensity | Max,0.0,
Zone 3 | UV1 Status | Avg,3.28125,
Zone 3 | UV1 Status | Min,2.0,
Zone 3 | UV1 Status | Max,4.0,
Zone 3 | UV2 Status | Avg,4.0,
Zone 3 | UV2 Status | Min,4.0,
Zone 3 | UV2 Status | Max,4.0,
Zone 3 | Poly X Diameter | Avg,0.0,
Zone 3 | Poly X Diameter | Min,0.0,
Zone 3 | Poly X Diameter | Max,0.0,
Zone 3 | Poly Y Diameter | Avg,0.0,
Zone 3 | Poly Y Diameter | Min,0.0,
Zone 3 | Poly Y Diameter | Max,0.0,
Zone 3 | Poly Major Value | Avg,0.0,
Zone 3 | Poly Major Value | Min,0.0,
Zone 3 | Poly Major Value | Max,0.0,
Zone 3 | Poly Minor Value | Avg,0.941979467868805,
Zone 3 | Poly Minor Value | Min,0.941979467868805,
Zone 3 | Poly Minor Value | Max,0.941979467868805,
Zone 3 | Diameter Deviation Gauge 2 | Avg,-99.9499969482422,
Zone 3 | Diameter Deviation Gauge 2 | Min,-99.9499969482422,
Zone 3 | Diameter Deviation Gauge 2 | Max,-99.9499969482422,
Zone 3 | Coated Inner Diameter | Avg,339.09375047683716,
Zone 3 | Coated Inner Diameter | Min,209.0,
Zone 3 | Coated Inner Diameter | Max,428.000030517578,
,,
,,
### WINDER & LENGTH,,
,,
Drum | Selected,BN1,
Fiber Length | End (log end),0.47374239563942,km
Zone 1 | Fiber Length | Min,0.190450400114059,km
Zone 1 | Fiber Length | Max,0.311292797327042,km
Zone 2 | Fiber Length | Min,0.0724207982420921,km
Zone 2 | Fiber Length | Max,0.0981643944978714,km
Zone 3 | Fiber Length | Min,0.0240688007324934,km
Zone 3 | Fiber Length | Max,0.0503263995051384,km
,,
—,—,
CUT/SAVE Plan Source,P0TESTCSVfiNF_1.csv,
AUTO Plan Mode,CUT/SAVE from spool end (0 at log end),
Zone Length Column (log),Fibre Length,
Fiber Length End (log end),0.47374239563942,km
Fiber Length Min (log),0.0,km
Fiber Length Max (log),0.47374239563942,km
T&M Coordinate System,km_from_end = (L_end - FibreLength),
Good Zones Order,Ordered from spool end → toward start,
Good Zone 1 (km from end) Start,0.16244959831237799,km
Good Zone 1 (km from end) End,0.283291995525361,km
Good Zone 1 Length,0.12084239721298301,km
Good Zone 1 Fibre Length Min,0.190450400114059,km
Good Zone 1 Fibre Length Max,0.311292797327042,km
Good Zone 2 (km from end) Start,0.3755780011415486,km
Good Zone 2 (km from end) End,0.40132159739732787,km
Good Zone 2 Length,0.025743596255779294,km
Good Zone 2 Fibre Length Min,0.0724207982420921,km
Good Zone 2 Fibre Length Max,0.0981643944978714,km
Good Zone 3 (km from end) Start,0.4234159961342816,km
Good Zone 3 (km from end) End,0.4496735949069266,km
Good Zone 3 Length,0.026257598772644997,km
Good Zone 3 Fibre Length Min,0.0240688007324934,km
Good Zone 3 Fibre Length Max,0.0503263995051384,km
T&M Step 1 Action,CUT,
T&M Step 1 Length,0.16244959831237799,km
T&M Step 2 Action,SAVE,
T&M Step 2 Length,0.12084239721298301,km
T&M Step 2 Zone,Good Zone 1,
T&M Step 2 Fibre Length Min,0.190450400114059,km
T&M Step 2 Fibre Length Max,0.311292797327042,km
T&M Step 3 Action,CUT,
T&M Step 3 Length,0.0922860056161876,km
T&M Step 4 Action,SAVE,
T&M Step 4 Length,0.025743596255779294,km
T&M Step 4 Zone,Good Zone 2,
T&M Step 4 Fibre Length Min,0.0724207982420921,km
T&M Step 4 Fibre Length Max,0.0981643944978714,km
T&M Step 5 Action,CUT,
T&M Step 5 Length,0.022094398736953735,km
T&M Step 6 Action,SAVE,
T&M Step 6 Length,0.026257598772644997,km
T&M Step 6 Zone,Good Zone 3,
T&M Step 6 Fibre Length Min,0.0240688007324934,km
T&M Step 6 Fibre Length Max,0.0503263995051384,km
T&M Step 7 Action,CUT,
T&M Step 7 Length,0.0240688007324934,km
Total Saved Length,0.1728435922414073,km
Total Cut Length,0.3008988033980127,km
Preform Length After Draw,1.5,cm
Done Description,TEST PRINT CSV,
Done Timestamp,2026-02-24 20:58:47,
