Parameter Name,Value,Units
Zone 1 | Trend Marker | Max,0.0,
Zone 1 | Coated Outer Diameter | Avg,2.0,
Zone 1 | Coated Outer Diameter | Min,2.0,
Zone 1 | Coated Outer Diameter | Max,2.0,
Zone 1 | Furnace MFC1 Set | Avg,5.0,
Zone 1 | Furnace MFC1 Set | Min,5.0,
Zone 1 | Furnace MFC1 Set | Max,5.0,
Zone 1 | Furnace MFC3 Set | Avg,5.0,
Zone 1 | Furnace MFC3 Set | Min,5.0,
Zone 1 | Furnace MFC3 Set | Max,5.0,
Zone 1 | Furnace MFC4 Set | Avg,1.0,
Zone 1 | Furnace MFC4 Set | Min,1.0,
Zone 1 | Furnace MFC4 Set | Max,1.0,
Zone 1 | Furnace MFC2 Set | Avg,1.0,
Zone 1 | Furnace MFC2 Set | Min,1.0,
Zone 1 | Furnace MFC2 Set | Max,1.0,
Zone 1 | Furnace DegC Set | Avg,2046.5744680851064,
Zone 1 | Furnace DegC Set | Min,2040.0,
Zone 1 | Furnace DegC Set | Max,2050.0,
Zone 1 | UV 1 Intensity | Avg,0.0,
Zone 1 | UV 1 Intensity | Min,0.0,
Zone 1 | UV 1 Intensity | Max,0.0,
Zone 1 | UV 2 Intensity | Avg,0.0,
Zone 1 | UV 2 Intensity | Min,0.0,
Zone 1 | UV 2 Intensity | Max,0.0,
Zone 1 | UV1 Status | Avg,4.0,
Zone 1 | UV1 Status | Min,4.0,
Zone 1 | UV1 Status | Max,4.0,
Zone 1 | UV2 Status | Avg,4.0,
Zone 1 | UV2 Status | Min,4.0,
Zone 1 | UV2 Status | Max,4.0,
Zone 1 | Poly X Diameter | Avg,0.0,
Zone 1 | Poly X Diameter | Min,0.0,
Zone 1 | Poly X Diameter | Max,0.0,
Zone 1 | Poly Y Diameter | Avg,0.0,
Zone 1 | Poly Y Diameter | Min,0.0,
Zone 1 | Poly Y Diameter | Max,0.0,
Zone 1 | Poly Major Value | Avg,0.0,
Zone 1 | Poly Major Value | Min,0.0,
Zone 1 | Poly Major Value | Max,0.0,
Zone 1 | Poly Minor Value | Avg,0.941979467868805,
Zone 1 | Poly Minor Value | Min,0.941979467868805,
Zone 1 | Poly Minor Value | Max,0.941979467868805,
Zone 1 | Diameter Deviation Gauge 2 | Avg,-7.452127670583889,
Zone 1 | Diameter Deviation Gauge 2 | Min,-68.8099975585938,
Zone 1 | Diameter Deviation Gauge 2 | Max,10.039999961853,
Zone 1 | Coated Inner Diameter | Avg,479.6723414644282,
Zone 1 | Coated Inner Diameter | Min,446.0,
Zone 1 | Coated Inner Diameter | Max,491.0,
,,
,,
### WINDER & LENGTH,,
,,
Drum | Selected,BN1,
Fiber Length | End (log end),0.47374239563942,km
Zone 1 | Fiber Length | Min,0.0636627972126007,km
Zone 1 | Fiber Length | Max,0.314408004283905,km
,,
—,—,
CUT/SAVE Plan Source,TCSVTESTF_1.csv,
AUTO Plan Mode,CUT/SAVE from spool end (0 at log end),
Zone Length Column (log),Fibre Length,
Fiber Length End (log end),0.47374239563942,km
Fiber Length Min (log),0.0,km
Fiber Length Max (log),0.47374239563942,km
T&M Coordinate System,km_from_end = (L_end - FibreLength),
Good Zones Order,Ordered from spool end → toward start,
Good Zone 1 (km from end) Start,0.15933439135551503,km
Good Zone 1 (km from end) End,0.4100795984268193,km
Good Zone 1 Length,0.25074520707130427,km
Good Zone 1 Fibre Length Min,0.0636627972126007,km
Good Zone 1 Fibre Length Max,0.314408004283905,km
T&M Step 1 Action,CUT,
T&M Step 1 Length,0.15933439135551503,km
T&M Step 2 Action,SAVE,
T&M Step 2 Length,0.25074520707130427,km
T&M Step 2 Zone,Good Zone 1,
T&M Step 2 Fibre Length Min,0.0636627972126007,km
T&M Step 2 Fibre Length Max,0.314408004283905,km
T&M Step 3 Action,CUT,
T&M Step 3 Length,0.06366279721260071,km
Total Saved Length,0.25074520707130427,km
Total Cut Length,0.22299718856811573,km
Preform Length After Draw,0.0,cm
Done Description,TEST CSV PRINT,
Done Timestamp,2026-02-24 20:51:16,
