Timestamp,Drawing Speed (m/min),Tension (N),Clad Diameter (µm),First Coating Diameter (µm),Second Coating Diameter (µm),Furnace Temperature (°C),Cooling Rate (°C/s),Preform Feed Rate (mm/min),UV Power (W),Fiber Z,Preform Z
2025-03-01 00:07:40,147.85744805750295,48.83505112993774,124.42480210455935,228.7487551746166,452.12239878041834,2002.0332517006814,91.9613911408256,27.001186986356988,833.4114596168001,6393.664842899683,195.61753029880086
2025-03-01 00:07:50,86.1052900538758,48.46093478032364,124.2739620176203,229.8230442956412,449.7556710698104,1985.9888351507923,101.37999390957599,25.11776788909307,975.8277391973348,6379.313961224037,199.80382494698304
2025-03-01 00:08:00,112.32502247279017,47.4890793277784,124.62884209342425,231.1212684429309,450.3582613367859,2008.537357245548,95.86194964493154,25.44102660977199,963.6579761095559,6360.593124145238,204.04399604861172
2025-03-01 00:08:10,29.009343745159974,48.874904926106844,125.82539025761773,229.5909799691624,449.10910153407775,1995.9435056012921,103.78559117663475,25.902331351369714,1021.7241034767059,6355.758233521045,208.36105127384
2025-03-01 00:08:20,105.55913368275942,51.415246556333955,125.70095357989028,230.30399652345506,450.86638722359845,1998.046790261411,102.04910701915338,26.558914704860197,1012.8556859112077,6338.165044573919,212.78753705798334
2025-03-01 00:08:30,22.33448309610717,49.15230072055604,124.42897308751816,229.8629066277866,451.83910881420445,2016.7743055401836,108.12782082580819,24.88987320652638,1005.4074029027877,6334.442630724568,216.93584925907106
2025-03-01 00:08:40,127.55242762385635,54.98500911736834,124.61997734365139,228.99510459274018,450.36763269919277,1998.244125441496,101.00729154756813,25.778739339601255,1067.858096575189,6313.183892787258,221.23230581567128
2025-03-01 00:08:50,107.56441431467047,52.61073131738829,123.83067324214382,229.64686733063002,453.07984498406614,2020.0738629860243,95.54664164352475,25.47764994122207,1032.8262950633216,6295.25649040148,225.47858080587497
2025-03-01 00:09:00,149.2610280542072,51.558663923904945,125.14270319066065,228.92478374036256,450.06317502673267,2010.5272437289668,90.47215747166877,25.02655849680761,1006.7003764792377,6270.379652392445,229.64967388867623
2025-03-01 00:09:10,49.623944577249155,52.7818386840116,125.38776139668603,229.93502186998464,449.3794398085357,2001.8047279070502,99.52506179803507,24.565817127379887,1025.3982116048367,6262.108994962903,233.74397674323956
2025-03-01 00:09:20,72.59593591843303,48.85483737086608,126.42563281690946,227.82755105132878,450.94376572678476,1991.9953717095436,95.6563190598354,25.151889628763392,1090.4487460001792,6250.009672309831,237.93595834803347
2025-03-01 00:09:30,69.51579351605179,48.275004655370985,125.17159341751527,229.4332196081137,449.3440746144981,1998.447217905465,104.95497859460231,26.002423125194202,904.9426914479598,6238.423706723823,242.26969553556583
2025-03-01 00:09:40,58.62721379829579,54.45274498347983,125.54386998184596,231.58991939902393,450.44800422388465,1990.6653238930026,102.19606089962267,27.60542946443045,943.6802272427818,6228.652504424107,246.87060044630425
2025-03-01 00:09:50,103.97125384973556,54.9268963198705,125.46926968795094,230.0143372958033,450.43967463220935,1998.3858216688225,96.32026238079325,23.299817965933347,976.3297754672642,6211.323962115817,250.7539034406265
2025-03-01 00:10:00,38.422210769433974,51.50136315837993,124.95460132030162,230.5727801754469,449.9219577615272,2008.7778283232483,109.27118348246974,25.4093657449876,1022.4948291033211,6204.920260320911,254.98879773145777
2025-03-01 00:10:10,58.64220883265256,49.786024857787766,126.52097937577122,229.6998795497674,450.1453952513489,2007.9293379575702,98.96780131603217,23.36049688974323,986.0564167475972,6195.146558848803,258.8822138797483
2025-03-01 00:10:20,116.04126255036363,49.98966356517262,125.01738263153908,230.73426682917037,450.4150097193434,1997.7195237307185,92.43570170507569,22.766421466741182,988.3113849582712,6175.806348423743,262.6766174575385
2025-03-01 00:10:30,111.47814973355457,48.765647501506955,124.79084337335657,229.4716321751761,448.84760918236987,2007.1797243146198,95.2637301104653,25.338569856211755,982.453463994669,6157.226656801483,266.89971243357377
2025-03-01 00:10:40,116.53068553600974,47.39314934419184,124.82738427124688,230.5403857981087,449.210613680457,2003.6758999349443,87.96051132407892,25.72494113812236,995.6153016296511,6137.804875878815,271.1872026232608
2025-03-01 00:10:50,73.84444517177275,49.54587333802131,125.24157200159355,228.27719402608514,450.2843432515683,2007.3232392010163,105.21647431997242,23.480830389967032,1013.8786392198253,6125.497468350186,275.100674354922
2025-03-01 00:11:00,121.56225738493376,49.20193794112221,124.996075684893,228.71641915273804,448.2424804790002,1994.078709417649,104.2051856435082,23.645604728198837,979.6495305161782,6105.237092119364,279.04160847628845
2025-03-01 00:11:10,31.2836759838516,50.39529235157172,125.1251742506944,230.31014922753772,449.13897221462923,2017.5376903671004,96.05553085309239,24.813205796794207,953.9590029910433,6100.023146122056,283.17714277575413
2025-03-01 00:11:20,116.6385736565001,52.87209815260886,124.16944877678898,231.78742549328194,449.45268584823214,2003.9839225191167,98.51972044800515,24.511293245421086,1048.271889145832,6080.583383845972,287.26235831665764
2025-03-01 00:11:30,67.664903197835,47.86923968308516,125.12329396604326,231.12917346823355,450.6674593950375,1997.168033556741,95.72087650233563,25.556012338867788,933.3986640796162,6069.305899979666,291.5216937064689
2025-03-01 00:11:40,79.76505888551279,50.27206213269356,124.9373181243371,228.58864840917872,449.02694687695987,1998.552732231862,100.73381201739026,25.455192304413085,985.7974600851272,6056.011723498747,295.76422575720443
2025-03-01 00:11:50,77.98777911136108,51.994554927057976,125.29305961189011,229.67712238175994,449.5069650478178,2014.3705419834193,100.20667478999226,25.218239233560066,1027.4906077007115,6043.013760313521,299.96726562946446
2025-03-01 00:12:00,77.64439374253976,49.85549745487771,124.68502773520154,230.24829913314886,449.30602085670915,2004.815222648363,109.48958478065836,24.970859302464426,1095.471710153003,6030.073028023097,304.12907551320853
2025-03-01 00:12:10,31.475589455912907,48.428005276236554,124.87338041395381,229.1291186330675,450.629897839819,1997.674385648638,101.83801018234436,24.926460515501326,990.775750318395,6024.827096447111,308.2834855991254
2025-03-01 00:12:20,135.82896523419546,51.48588711869322,125.46412465743911,229.43957605734337,450.4062993916298,1994.7080846159622,102.27087568615826,24.955452874099883,978.8961497938885,6002.188935574746,312.44272774480874
2025-03-01 00:12:30,149.54719577400144,48.24173673704688,124.23805502136949,229.49767013252216,449.5973815111338,2011.1960279873285,105.0101641395447,25.522787173553812,1010.7549150564967,5977.264402945746,316.6965256070677
2025-03-01 00:12:40,137.2393469932029,50.16174993485393,125.79367142358151,231.04823281626568,454.0810409216779,1993.1294356034373,101.00522593284421,24.481984873354648,1000.271767119255,5954.391178446878,320.7768564192935
2025-03-01 00:12:50,40.49015706251382,49.41910926193886,125.05833727734911,228.85324743293017,448.4094079586327,2013.6096516435562,99.5936418248616,25.409083955809187,966.9477372766577,5947.64281893646,325.0117037452617
2025-03-01 00:13:00,29.049381945358853,50.914542861697356,124.94536173468471,230.24964653002155,448.7538946778754,1995.9908758215324,104.75259555956899,24.251602789126313,912.8057112445126,5942.8012552789,329.0536375434494
2025-03-01 00:13:10,60.59041152273108,49.22316767747776,124.70589513781154,228.31651053766203,449.82081854682383,1976.196725619426,106.232490499221,25.162551528020984,971.8538262960328,5932.702853358444,333.2473961314529
2025-03-01 00:13:20,144.12700213929423,49.79154093772318,124.85626582383097,229.86670091433436,448.86578135580316,1997.4071451387738,102.38744949847097,24.836855502462775,1013.0389774080317,5908.681686335229,337.38687204853
2025-03-01 00:13:30,48.59431340066014,50.246338562923505,125.1171503648176,229.20382354444166,450.19862162613316,1985.1044100927288,104.44869580806166,25.694245911632265,947.7603397059368,5900.5826341017855,341.6692463671354
2025-03-01 00:13:40,97.98024635611831,47.731831094795794,125.40577929363873,228.82266719768938,451.2032891166989,1989.8752286014792,97.28189108698456,25.25895729692923,973.3319816392932,5884.252593042433,345.8790725832902
2025-03-01 00:13:50,28.82854771863789,49.05404753599077,124.56047263900807,231.6844808043104,451.3833145552318,1999.478504167541,108.21944489344975,23.87950810866302,1047.2314017545618,5879.447835089326,349.8589906014007
2025-03-01 00:14:00,138.77475380353957,48.86127757951536,124.82571706787482,230.72936485658343,448.7233286165605,1996.638887704001,99.90101025924292,25.45988672555488,969.1662781704777,5856.318709455403,354.1023050556598
2025-03-01 00:14:10,128.76875836180562,49.17277584008499,125.42961489620413,229.96741649727602,451.6505894332151,1985.2773598372469,97.2195948190159,24.83577760342694,970.9696987299984,5834.857249728435,358.2416013228976
2025-03-01 00:14:20,137.73866982158506,47.48734961343623,125.13070873692594,229.96131299249265,450.36797943793766,2011.7982632906674,99.89122355953384,26.38976780201492,933.0811368394192,5811.900804758171,362.63989595656676
2025-03-01 00:14:30,128.98716804920528,50.646040800651434,126.04354595230257,230.61866977630046,449.81556882033567,1991.6007467120544,100.02563601684801,28.655295377768383,967.3532532335947,5790.402943416637,367.41577851952815
2025-03-01 00:14:40,31.87607041751293,46.20612281742599,124.80463601045776,230.71311065978063,452.6426331605275,2002.6892353959586,102.89734784126628,24.746039408912058,1006.8611959312842,5785.090265013718,371.5401184210135
2025-03-01 00:14:50,62.59214780393737,50.138332395516855,125.26680286448115,230.59264395038034,449.77893021790334,2008.3358085121915,101.76193897013195,24.354969843853354,1003.6480905747746,5774.658240379728,375.59928006165575
2025-03-01 00:15:00,44.676407241177756,51.259081650619805,124.86979012940985,230.47944076539198,449.60834388218393,2006.678119738965,102.9450433438198,26.406646582586497,982.2425566781159,5767.212172506199,380.00038782542015
2025-03-01 00:15:10,27.226494734662037,48.27413985276065,124.83114054931617,229.4201514947936,449.48203237701523,1996.6144741542507,101.60838249215858,25.007200782539464,1077.4868027387874,5762.674423383754,384.16825462251006
2025-03-01 00:15:20,87.93688301336184,46.628890911597864,124.8117720056333,230.64567042867242,452.1737685341158,2005.828766761921,99.66236973558692,24.5796290515348,1007.4667409733289,5748.0182762148615,388.2648594644325
2025-03-01 00:15:30,64.95761222711272,52.58033155586381,125.22637853246779,229.07204990454707,450.10436827425633,1988.0567991637377,103.05611831454131,25.500789531169442,1058.1927398584567,5737.192007510343,392.51499105296074
2025-03-01 00:15:40,115.14533921489654,48.6246889400208,125.52684294648427,230.12415242263452,451.95952489468624,2010.1991786661629,102.19574162367991,24.13555622288273,939.0372688086269,5718.001117641194,396.53758375677455
2025-03-01 00:15:50,134.13509809459356,51.824146949487655,124.56313276194861,229.9122993120098,450.14150337234696,1996.1157951107855,107.45355679020375,24.310592437939984,965.2116311101229,5695.645267958761,400.5893491630979
2025-03-01 00:16:00,58.106042759871386,50.78107882113366,125.06020112138454,228.5034780458433,450.94347837532604,1992.0661265305318,96.99770334769849,27.05036594005749,1060.4736934683801,5685.960927498782,405.09774348644083
2025-03-01 00:16:10,80.52013966358862,48.010695432910794,125.20657057002265,229.4014208667618,449.05991444763066,1997.771986921312,101.44924606811668,25.44993483462003,1003.2081925825839,5672.540904221518,409.3393992922108
2025-03-01 00:16:20,29.977598058917543,50.18936710675841,125.6549016733326,230.06278631666615,452.1170813354576,2011.34582428978,96.88774185796554,25.857845028745974,919.6357796717392,5667.5446378783645,413.64904013033515
2025-03-01 00:16:30,63.35227262171734,48.27137454693237,125.2665913679114,228.30455772674728,449.25915906949126,1994.6599589826951,99.25325432707236,25.417954257107866,959.0747183914505,5656.985925774745,417.88536583985314
2025-03-01 00:16:40,90.71291296584026,48.69252862914636,124.86423189221001,229.93241271541044,448.53891516486004,1998.4053325524778,106.64294270995948,24.62126722086625,1016.8771584357213,5641.867106947105,421.9889103766642
2025-03-01 00:16:50,110.33360244391953,48.73941678794697,125.01366845109473,229.3047214718657,447.7291034488358,2002.48033098103,96.74297510181117,25.49192131193263,1032.7248947833345,5623.478173206451,426.23756392865295
2025-03-01 00:17:00,89.96094022637968,51.129815072788595,124.70518250384899,230.38781425101118,450.3444230117141,2006.6890830415234,95.73142779542442,24.619614528999076,956.5909796342336,5608.484683168721,430.34083301681943
2025-03-01 00:17:10,131.25640442271555,50.727892172974244,125.25095948696006,228.7156071617541,450.3701157915502,2008.2896491538331,100.73472411988766,23.632503836640414,1058.6973946996475,5586.608615764935,434.2795836562595
2025-03-01 00:17:20,144.86559114889445,50.9988695175883,125.18849481765831,229.9621808604123,450.0121837026735,2010.0471879267388,102.2387183687472,24.833565558241453,912.6729435159257,5562.464350573453,438.41851124929974
2025-03-01 00:17:30,79.85733821137538,49.94861389383924,124.81156638554633,229.43598649595273,449.4839293892,2016.7506394425563,105.57180203759461,24.776449197879895,965.4497213297154,5549.15479420489,442.5479194489464
2025-03-01 00:17:40,115.92699369982553,49.599487925302554,125.13767399286583,228.6440588492611,450.6512527004465,1990.3052026537157,94.64568778245487,23.735783435924738,948.0150747090865,5529.833628588252,446.50388335493386
2025-03-01 00:17:50,105.63159276256283,51.41122717998602,124.94854248594343,228.83442477821848,449.3413957803209,2011.0847704393057,105.08098371572181,22.965339967879494,962.277037707393,5512.228363127826,450.3314400162471
2025-03-01 00:18:00,128.5478096062622,47.91246375001272,125.43670315615954,231.00352254581915,449.51351619009876,1995.1170906434972,105.04230456420072,22.95612193090033,1013.2140473203431,5490.8037281934485,454.1574603380638
2025-03-01 00:18:10,20.30954687474512,52.99498132594478,124.66811295773346,231.0848626586566,449.14814023566385,1989.2217351630752,102.41724355116308,26.131319907755838,1009.5529681158373,5487.418803714325,458.5126803226898
2025-03-01 00:18:20,67.12973015359759,53.198117917253896,124.87868165053582,231.17295020013705,450.20610339609516,1999.0994039616476,102.27224551286945,26.141979356882302,967.385714823421,5476.230515355392,462.86967688217015
2025-03-01 00:18:30,123.96180583692484,51.459821109591864,125.831394816414,229.0437685487247,451.9636832954604,2000.7913774590547,106.56008151030692,24.892241590262227,1027.0876824091765,5455.570214382571,467.0183838138805
2025-03-01 00:18:40,91.28798319690853,51.24516887107535,124.99680595210148,229.01928932070356,450.58794012171126,2014.8280542437903,94.83532821010856,24.50135219585532,1042.0207564172106,5440.3555505164195,471.1019425131897
2025-03-01 00:18:50,110.41710161100553,47.52999650492707,125.466004857903,230.78662821006458,450.9889791010069,1982.9132134844717,93.85007866466638,25.914381169802528,990.6958732295967,5421.952700247919,475.42100604149016
2025-03-01 00:19:00,139.65833907510572,47.23651626813244,124.49994343529933,230.5520427328497,450.14008747569665,1999.4439012224423,99.51423645494587,26.306953084129905,972.2936214692352,5398.676310402067,479.80549822217847
2025-03-01 00:19:10,117.26216209949227,49.93518058450476,124.55399133335646,229.59508802617518,448.22441414874424,1998.7178252717795,102.24038371338979,24.660851259639973,944.0562895183266,5379.132616718819,483.91564009878516
2025-03-01 00:19:20,98.60992808262917,50.596850745930354,124.728426196435,230.20396274695884,453.26169438145746,2009.754322425711,93.62722726360542,25.127675651130595,1030.6214206502675,5362.6976287050475,488.10358604064027
2025-03-01 00:19:30,85.65249212884255,51.86113016440585,125.97218382682406,229.43971206910712,448.06171118777297,1984.0014828768776,93.28339251860952,22.854492078334232,1001.3130599206105,5348.422213350241,491.912668053696
2025-03-01 00:19:40,137.9654837250103,48.51310994650773,125.3084043539611,229.97108090694732,447.85267337998437,1993.1444052268505,99.09629232485608,25.92149456306043,1098.0984647974878,5325.427966062738,496.2329171475394
2025-03-01 00:19:50,112.52751698602967,49.63600614404568,124.31656431886987,230.46350600546347,449.93928100280124,2012.0432356529827,102.01651274144714,26.502016133899748,1025.1017051365282,5306.6733798984005,500.6499198365227
2025-03-01 00:20:00,120.875301530859,52.54593221715442,124.45695926118348,228.9021661129825,453.7448293302399,2001.2798777290784,100.18564334850689,24.889380004303028,1042.111087201583,5286.527496309924,504.79814983723986
2025-03-01 00:20:10,26.083488142764505,52.214641185106125,124.35076667413445,231.30714844100453,447.868421795708,1992.0556864470211,103.48025058609025,24.256622965509976,1102.9796725194533,5282.180248286129,508.84092033149153
2025-03-01 00:20:20,64.52699384644512,49.32108568491966,124.4314097905418,229.48978281824208,451.9374219846791,2000.5126230477692,103.17754080362442,24.488552047146687,1039.3574921075278,5271.425749311722,512.9223456726827
2025-03-01 00:20:30,49.40179099948066,50.70492538292675,125.40690220237073,229.36816367108779,447.8305915553405,1997.1176814855269,98.92129042836784,23.950460962415082,1016.8032445830962,5263.192117478476,516.9140891664185
2025-03-01 00:20:40,23.41750422496027,49.76559334609915,124.97412794506717,228.95996041602737,448.3489649071645,2009.923976009736,108.74446961037003,24.88997117637146,1065.7081537258816,5259.289200107649,521.0624176958138
2025-03-01 00:20:50,120.8448170372849,52.7761612257886,125.30614095320658,231.89447513338538,449.72899651487154,2007.944029141574,97.57142213070513,24.603803316018077,963.9168805018569,5239.148397268102,525.1630515818168
2025-03-01 00:21:00,118.40155593991318,46.903446971659235,125.72570424263102,229.26087562191418,448.0696339026043,1996.0924950101894,99.61191443151378,25.643073660854498,942.0081146030914,5219.414804611449,529.4368971919592
2025-03-01 00:21:10,69.36344436666553,50.40381707946483,125.03529006997917,228.64135381165678,451.33184645984045,2017.012334763782,90.23736568754916,24.871474246484958,1026.9102575051045,5207.854230550338,533.5821428997067
2025-03-01 00:21:20,135.01814966551933,51.286766073028886,124.99578851666871,229.95169848685504,450.95426977022424,2003.0048623680184,102.99379361690147,26.12738939748521,1025.9859561322198,5185.3512056060845,537.9367077992875
2025-03-01 00:21:30,109.5216383260606,48.64352402042431,124.75301388909679,228.60935290298625,448.2423665760681,2016.799002713538,98.05429507314739,24.328773086015577,937.4412498843192,5167.0975992184085,541.9915033136235
2025-03-01 00:21:40,84.60262910210072,48.50097188411149,124.33115507056186,228.12744285994793,449.79717146784714,2004.0302661404398,102.77229934321379,23.58786889587718,990.5097621282104,5152.997161034725,545.9228147962697
2025-03-01 00:21:50,110.18120989256492,47.36103388044266,124.08513171894994,231.2918141137372,449.3481046416979,2021.1723629382714,98.92023245613663,25.920282419805364,985.8077526006476,5134.6336260526305,550.2428618662373
2025-03-01 00:22:00,90.47859812420072,46.98776050140372,125.13201393182223,231.81740458440743,449.2479944122408,2007.2784497121545,101.1370549583211,23.610001466915897,1082.740002357422,5119.553859698597,554.1778621107233
2025-03-01 00:22:10,27.306938964441287,47.1493275405265,124.88851741050294,231.71794009671518,450.55540832911095,1991.4096293523194,105.6562702652702,25.40874246792185,1060.5984770940358,5115.002703204524,558.4126525220436
